#Firmware: console20260214 firmware 20260220@4211171972 uaefi HONDA_OBD1 90
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,103830.313,0.0,0,0
1,0,0,1,103847.024,16.711,0,0
0,0,0,1,103847.024,0.0,0,0
1,0,0,1,103863.659,16.635,0,0
0,0,0,1,103863.659,0.0,0,0
1,0,0,1,103880.329,16.67,0,0
0,0,0,1,103880.329,0.0,0,0
1,0,0,1,103896.941,16.612,0,0
0,0,0,1,103896.941,0.0,0,0
1,0,0,1,103913.65,16.709,0,0
0,0,0,1,103913.65,0.0,0,0
1,0,0,1,103930.346,16.696,0,0
0,0,0,1,103930.346,0.0,0,0
1,0,0,1,103946.962,16.616,0,0
0,0,0,1,103946.962,0.0,0,0
1,0,0,1,103963.691,16.729,0,0
0,0,0,1,103963.691,0.0,0,0
1,0,0,1,103980.332,16.641,0,0
0,0,0,1,103980.332,0.0,0,0
1,0,0,1,103997.02,16.688,0,0
0,0,0,1,103997.02,0.0,0,0
1,0,0,1,104030.383,33.363,0,0
0,0,0,1,104030.383,0.0,0,0
1,0,0,1,104047.035,16.652,0,0
0,0,0,1,104047.035,0.0,0,0
1,0,0,1,104063.638,16.603,0,0
0,0,0,1,104063.638,0.0,0,0
1,0,0,1,104080.317,16.679,0,0
0,0,0,1,104080.317,0.0,0,0
1,0,0,1,104097.039,16.722,0,0
0,0,0,1,104097.039,0.0,0,0
1,0,0,1,104113.725,16.686,0,0
0,0,0,1,104113.725,0.0,0,0
1,0,0,1,104130.348,16.623,0,0
0,0,0,1,104130.348,0.0,0,0
1,0,0,1,104147.008,16.66,0,0
0,0,0,1,104147.008,0.0,0,0
1,0,0,1,104163.695,16.687,0,0
0,0,0,1,104163.695,0.0,0,0
1,0,0,1,104180.388,16.693,0,0
0,0,0,1,104180.388,0.0,0,0
1,0,0,1,104197.027,16.639,0,0
0,0,0,1,104197.027,0.0,0,0
1,0,0,1,104213.692,16.665,0,0
0,0,0,1,104213.692,0.0,0,0
1,0,0,1,104230.386,16.694,0,0
0,0,0,1,104230.386,0.0,0,0
0,0,1,1,104243.339,12.953,0,0
0,0,0,1,104243.342,0.003,0,0
1,0,0,1,104246.967,3.625,0,0
0,0,0,1,104246.967,0.0,0,0
1,0,0,1,104263.685,16.718,0,0
0,0,0,1,104263.685,0.0,0,0
1,0,0,1,104280.39,16.705,0,0
0,0,0,1,104280.39,0.0,0,0
1,0,0,1,104297.004,16.614,0,0
0,0,0,1,104297.004,0.0,0,0
1,0,0,1,104313.72,16.716,0,0
0,0,0,1,104313.72,0.0,0,0
1,0,0,1,104330.378,16.658,0,0
0,0,0,1,104330.378,0.0,0,0
1,0,0,1,104347.069,16.691,0,0
0,0,0,1,104347.069,0.0,0,0
1,0,0,1,104363.692,16.623,0,0
0,0,0,1,104363.692,0.0,0,0
1,0,0,1,104380.392,16.7,0,0
0,0,0,1,104380.392,0.0,0,0
1,0,0,1,104397.061,16.669,0,0
0,0,0,1,104397.061,0.0,0,0
1,0,0,1,104413.744,16.683,0,0
0,0,0,1,104413.744,0.0,0,0
1,0,0,1,104430.356,16.612,0,0
0,0,0,1,104430.356,0.0,0,0
1,0,0,1,104447.072,16.716,0,0
0,0,0,1,104447.072,0.0,0,0
1,0,0,1,104463.743,16.671,0,0
0,0,0,1,104463.743,0.0,0,0
1,0,0,1,104480.375,16.632,0,0
0,0,0,1,104480.375,0.0,0,0
1,0,0,1,104497.069,16.694,0,0
0,0,0,1,104497.069,0.0,0,0
1,0,0,1,104513.737,16.668,0,0
0,0,0,1,104513.737,0.0,0,0
1,0,0,1,104530.425,16.688,0,0
0,0,0,1,104530.425,0.0,0,0
1,0,0,1,104547.109,16.684,0,0
0,0,0,1,104547.109,0.0,0,0
1,0,0,1,104563.779,16.67,0,0
0,0,0,1,104563.779,0.0,0,0
1,0,0,1,104580.426,16.647,0,0
0,0,0,1,104580.426,0.0,0,0
1,0,0,1,104597.06,16.634,0,0
0,0,0,1,104597.06,0.0,0,0
1,0,0,1,104613.717,16.657,0,0
0,0,0,1,104613.717,0.0,0,0
1,0,0,1,104630.45,16.733,0,0
0,0,0,1,104630.45,0.0,0,0
0,0,1,1,104641.517,11.067,0,0
0,0,0,1,104641.52,0.003,0,0
1,0,0,1,104647.123,5.603,0,0
0,0,0,1,104647.123,0.0,0,0
1,0,0,1,104663.744,16.621,0,0
0,0,0,1,104663.744,0.0,0,0
1,0,0,1,104680.44,16.696,0,0
0,0,0,1,104680.44,0.0,0,0
1,0,0,1,104697.111,16.671,0,0
0,0,0,1,104697.111,0.0,0,0
1,0,0,1,104713.768,16.657,0,0
0,0,0,1,104713.768,0.0,0,0
1,0,0,1,104730.403,16.635,0,0
0,0,0,1,104730.403,0.0,0,0
1,0,0,1,104747.124,16.721,0,0
0,0,0,1,104747.124,0.0,0,0
1,0,0,1,104763.759,16.635,0,0
0,0,0,1,104763.759,0.0,0,0
1,0,0,1,104780.414,16.655,0,0
0,0,0,1,104780.414,0.0,0,0
1,0,0,1,104797.113,16.699,0,0
0,0,0,1,104797.113,0.0,0,0
1,0,0,1,104813.823,16.71,0,0
0,0,0,1,104813.823,0.0,0,0
1,0,0,1,104830.433,16.61,0,0
0,0,0,1,104830.433,0.0,0,0
1,0,0,1,104847.118,16.685,0,0
0,0,0,1,104847.118,0.0,0,0
1,0,0,1,104863.823,16.705,0,0
0,0,0,1,104863.823,0.0,0,0
1,0,0,1,104880.526,16.703,0,0
0,0,0,1,104880.526,0.0,0,0
1,0,0,1,104897.191,16.665,0,0
0,0,0,1,104897.191,0.0,0,0
1,0,0,1,104913.835,16.644,0,0
0,0,0,1,104913.835,0.0,0,0
1,0,0,1,104930.5,16.665,0,0
0,0,0,1,104930.5,0.0,0,0
1,0,0,1,104947.153,16.653,0,0
0,0,0,1,104947.153,0.0,0,0
1,0,0,1,104963.819,16.666,0,0
0,0,0,1,104963.819,0.0,0,0
1,0,0,1,104980.5,16.681,0,0
0,0,0,1,104980.5,0.0,0,0
1,0,0,1,104997.14,16.64,0,0
0,0,0,1,104997.14,0.0,0,0
1,0,0,1,105013.815,16.675,0,0
0,0,0,1,105013.815,0.0,0,0
1,0,0,1,105030.522,16.707,0,0
0,0,0,1,105030.522,0.0,0,0
0,0,1,1,105041.602,11.08,0,0
0,0,0,1,105041.605,0.003,0,0
1,0,0,1,105047.196,5.591,0,0
0,0,0,1,105047.196,0.0,0,0
1,0,0,1,105063.871,16.675,0,0
0,0,0,1,105063.871,0.0,0,0
1,0,0,1,105080.549,16.678,0,0
0,0,0,1,105080.549,0.0,0,0
1,0,0,1,105097.167,16.618,0,0
0,0,0,1,105097.167,0.0,0,0
1,0,0,1,105113.868,16.701,0,0
0,0,0,1,105113.868,0.0,0,0
1,0,0,1,105130.511,16.643,0,0
0,0,0,1,105130.511,0.0,0,0
1,0,0,1,105147.139,16.628,0,0
0,0,0,1,105147.139,0.0,0,0
1,0,0,1,105163.863,16.724,0,0
0,0,0,1,105163.863,0.0,0,0
1,0,0,1,105180.581,16.718,0,0
0,0,0,1,105180.581,0.0,0,0
1,0,0,1,105197.191,16.61,0,0
0,0,0,1,105197.191,0.0,0,0
1,0,0,1,105213.847,16.656,0,0
0,0,0,1,105213.847,0.0,0,0
1,0,0,1,105230.559,16.712,0,0
0,0,0,1,105230.559,0.0,0,0
1,0,0,1,105247.242,16.683,0,0
0,0,0,1,105247.242,0.0,0,0
1,0,0,1,105263.926,16.684,0,0
0,0,0,1,105263.926,0.0,0,0
1,0,0,1,105280.567,16.641,0,0
0,0,0,1,105280.567,0.0,0,0
1,0,0,1,105297.214,16.647,0,0
0,0,0,1,105297.214,0.0,0,0
1,0,0,1,105313.867,16.653,0,0
0,0,0,1,105313.867,0.0,0,0
1,0,0,1,105330.56,16.693,0,0
0,0,0,1,105330.56,0.0,0,0
1,0,0,1,105347.248,16.688,0,0
0,0,0,1,105347.248,0.0,0,0
1,0,0,1,105363.885,16.637,0,0
0,0,0,1,105363.885,0.0,0,0
1,0,0,1,105380.584,16.699,0,0
0,0,0,1,105380.584,0.0,0,0
1,0,0,1,105397.272,16.688,0,0
0,0,0,1,105397.272,0.0,0,0
1,0,0,1,105413.916,16.644,0,0
0,0,0,1,105413.916,0.0,0,0
1,0,0,1,105430.576,16.66,0,0
0,0,0,1,105430.576,0.0,0,0
0,0,1,1,105441.74,11.164,0,0
0,0,0,1,105441.742,0.002,0,0
1,0,0,1,105447.298,5.556,0,0
0,0,0,1,105447.298,0.0,0,0
1,0,0,1,105463.939,16.641,0,0
0,0,0,1,105463.939,0.0,0,0
1,0,0,1,105480.593,16.654,0,0
0,0,0,1,105480.593,0.0,0,0
1,0,0,1,105497.257,16.664,0,0
0,0,0,1,105497.257,0.0,0,0
1,0,0,1,105513.896,16.639,0,0
0,0,0,1,105513.896,0.0,0,0
1,0,0,1,105530.637,16.741,0,0
0,0,0,1,105530.637,0.0,0,0
1,0,0,1,105547.293,16.656,0,0
0,0,0,1,105547.293,0.0,0,0
1,0,0,1,105563.866,16.573,0,0
0,0,0,1,105563.866,0.0,0,0
1,0,0,1,105580.634,16.768,0,0
0,0,0,1,105580.634,0.0,0,0
1,0,0,1,105597.286,16.652,0,0
0,0,0,1,105597.286,0.0,0,0
1,0,0,1,105613.955,16.669,0,0
0,0,0,1,105613.955,0.0,0,0
1,0,0,1,105630.633,16.678,0,0
0,0,0,1,105630.633,0.0,0,0
1,0,0,1,105647.311,16.678,0,0
0,0,0,1,105647.311,0.0,0,0
1,0,0,1,105663.948,16.637,0,0
0,0,0,1,105663.948,0.0,0,0
1,0,0,1,105680.627,16.679,0,0
0,0,0,1,105680.627,0.0,0,0
1,0,0,1,105697.291,16.664,0,0
0,0,0,1,105697.291,0.0,0,0
1,0,0,1,105714.001,16.71,0,0
0,0,0,1,105714.001,0.0,0,0
1,0,0,1,105730.692,16.691,0,0
0,0,0,1,105730.692,0.0,0,0
1,0,0,1,105747.297,16.605,0,0
0,0,0,1,105747.297,0.0,0,0
1,0,0,1,105764.0,16.703,0,0
0,0,0,1,105764.0,0.0,0,0
1,0,0,1,105780.667,16.667,0,0
0,0,0,1,105780.667,0.0,0,0
1,0,0,1,105797.305,16.638,0,0
0,0,0,1,105797.305,0.0,0,0
1,0,0,1,105813.973,16.668,0,0
0,0,0,1,105813.973,0.0,0,0
1,0,0,1,105830.571,16.598,0,0
0,0,0,1,105830.571,0.0,0,0
0,0,1,1,105841.762,11.191,0,0
0,0,0,1,105841.765,0.003,0,0
1,0,0,1,105847.294,5.529,0,0
0,0,0,1,105847.294,0.0,0,0
1,0,0,1,105864.001,16.707,0,0
0,0,0,1,105864.001,0.0,0,0
1,0,0,1,105880.683,16.682,0,0
0,0,0,1,105880.683,0.0,0,0
1,0,0,1,105897.346,16.663,0,0
0,0,0,1,105897.346,0.0,0,0
1,0,0,1,105914.0,16.654,0,0
0,0,0,1,105914.0,0.0,0,0
1,0,0,1,105930.672,16.672,0,0
0,0,0,1,105930.672,0.0,0,0
1,0,0,1,105947.358,16.686,0,0
0,0,0,1,105947.358,0.0,0,0
1,0,0,1,105964.004,16.646,0,0
0,0,0,1,105964.004,0.0,0,0
1,0,0,1,105980.703,16.699,0,0
0,0,0,1,105980.703,0.0,0,0
1,0,0,1,105997.354,16.651,0,0
0,0,0,1,105997.354,0.0,0,0
1,0,0,1,106014.009,16.655,0,0
0,0,0,1,106014.009,0.0,0,0
1,0,0,1,106030.732,16.723,0,0
0,0,0,1,106030.732,0.0,0,0
1,0,0,1,106047.366,16.634,0,0
0,0,0,1,106047.366,0.0,0,0
1,0,0,1,106064.018,16.652,0,0
0,0,0,1,106064.018,0.0,0,0
1,0,0,1,106080.666,16.648,0,0
0,0,0,1,106080.666,0.0,0,0
1,0,0,1,106097.404,16.738,0,0
0,0,0,1,106097.404,0.0,0,0
1,0,0,1,106114.034,16.63,0,0
0,0,0,1,106114.034,0.0,0,0
1,0,0,1,106130.651,16.617,0,0
0,0,0,1,106130.651,0.0,0,0
1,0,0,1,106147.393,16.742,0,0
0,0,0,1,106147.393,0.0,0,0
1,0,0,1,106164.056,16.663,0,0
0,0,0,1,106164.056,0.0,0,0
1,0,0,1,106180.719,16.663,0,0
0,0,0,1,106180.719,0.0,0,0
1,0,0,1,106197.354,16.635,0,0
0,0,0,1,106197.354,0.0,0,0
1,0,0,1,106214.061,16.707,0,0
0,0,0,1,106214.061,0.0,0,0
1,0,0,1,106230.718,16.657,0,0
0,0,0,1,106230.718,0.0,0,0
0,0,1,1,106241.813,11.095,0,0
0,0,0,1,106241.815,0.002,0,0
1,0,0,1,106247.426,5.611,0,0
0,0,0,1,106247.426,0.0,0,0
1,0,0,1,106264.081,16.655,0,0
0,0,0,1,106264.081,0.0,0,0
1,0,0,1,106280.744,16.663,0,0
0,0,0,1,106280.744,0.0,0,0
1,0,0,1,106297.399,16.655,0,0
0,0,0,1,106297.399,0.0,0,0
1,0,0,1,106314.027,16.628,0,0
0,0,0,1,106314.027,0.0,0,0
1,0,0,1,106330.718,16.691,0,0
0,0,0,1,106330.718,0.0,0,0
1,0,0,1,106347.42,16.702,0,0
0,0,0,1,106347.42,0.0,0,0
1,0,0,1,106364.049,16.629,0,0
0,0,0,1,106364.049,0.0,0,0
1,0,0,1,106380.714,16.665,0,0
0,0,0,1,106380.714,0.0,0,0
1,0,0,1,106397.358,16.644,0,0
0,0,0,1,106397.358,0.0,0,0
1,0,0,1,106414.095,16.737,0,0
0,0,0,1,106414.095,0.0,0,0
1,0,0,1,106430.751,16.656,0,0
0,0,0,1,106430.751,0.0,0,0
1,0,0,1,106447.426,16.675,0,0
0,0,0,1,106447.426,0.0,0,0
1,0,0,1,106464.12,16.694,0,0
0,0,0,1,106464.12,0.0,0,0
1,0,0,1,106480.83,16.71,0,0
0,0,0,1,106480.83,0.0,0,0
1,0,0,1,106497.468,16.638,0,0
0,0,0,1,106497.468,0.0,0,0
1,0,0,1,106514.106,16.638,0,0
0,0,0,1,106514.106,0.0,0,0
1,0,0,1,106530.785,16.679,0,0
0,0,0,1,106530.785,0.0,0,0
1,0,0,1,106547.514,16.729,0,0
0,0,0,1,106547.514,0.0,0,0
1,0,0,1,106564.172,16.658,0,0
0,0,0,1,106564.172,0.0,0,0
1,0,0,1,106580.808,16.636,0,0
0,0,0,1,106580.808,0.0,0,0
1,0,0,1,106597.514,16.706,0,0
0,0,0,1,106597.514,0.0,0,0
1,0,0,1,106614.162,16.648,0,0
0,0,0,1,106614.162,0.0,0,0
1,0,0,1,106630.837,16.675,0,0
0,0,0,1,106630.837,0.0,0,0
0,0,1,1,106641.985,11.148,0,0
0,0,0,1,106641.987,0.002,0,0
1,0,0,1,106647.479,5.492,0,0
0,0,0,1,106647.479,0.0,0,0
1,0,0,1,106664.171,16.692,0,0
0,0,0,1,106664.171,0.0,0,0
1,0,0,1,106680.796,16.625,0,0
0,0,0,1,106680.796,0.0,0,0
1,0,0,1,106697.455,16.659,0,0
0,0,0,1,106697.455,0.0,0,0
1,0,0,1,106714.149,16.694,0,0
0,0,0,1,106714.149,0.0,0,0
1,0,0,1,106730.824,16.675,0,0
0,0,0,1,106730.824,0.0,0,0
1,0,0,1,106747.505,16.681,0,0
0,0,0,1,106747.505,0.0,0,0
1,0,0,1,106764.197,16.692,0,0
0,0,0,1,106764.197,0.0,0,0
1,0,0,1,106780.834,16.637,0,0
0,0,0,1,106780.834,0.0,0,0
1,0,0,1,106797.519,16.685,0,0
0,0,0,1,106797.519,0.0,0,0
1,0,0,1,106814.206,16.687,0,0
0,0,0,1,106814.206,0.0,0,0
1,0,0,1,106830.87,16.664,0,0
0,0,0,1,106830.87,0.0,0,0
1,0,0,1,106847.52,16.65,0,0
0,0,0,1,106847.52,0.0,0,0
1,0,0,1,106864.173,16.653,0,0
0,0,0,1,106864.173,0.0,0,0
1,0,0,1,106880.815,16.642,0,0
0,0,0,1,106880.815,0.0,0,0
1,0,0,1,106897.472,16.657,0,0
0,0,0,1,106897.472,0.0,0,0
1,0,0,1,106914.178,16.706,0,0
0,0,0,1,106914.178,0.0,0,0
1,0,0,1,106930.849,16.671,0,0
0,0,0,1,106930.849,0.0,0,0
1,0,0,1,106947.579,16.73,0,0
0,0,0,1,106947.579,0.0,0,0
1,0,0,1,106964.196,16.617,0,0
0,0,0,1,106964.196,0.0,0,0
1,0,0,1,106980.864,16.668,0,0
0,0,0,1,106980.864,0.0,0,0
1,0,0,1,106997.542,16.678,0,0
0,0,0,1,106997.542,0.0,0,0
1,0,0,1,107014.247,16.705,0,0
0,0,0,1,107014.247,0.0,0,0
1,0,0,1,107030.909,16.662,0,0
0,0,0,1,107030.909,0.0,0,0
0,0,1,1,107041.998,11.089,0,0
0,0,0,1,107042.001,0.003,0,0
1,0,0,1,107047.552,5.551,0,0
0,0,0,1,107047.552,0.0,0,0
1,0,0,1,107064.251,16.699,0,0
0,0,0,1,107064.251,0.0,0,0
1,0,0,1,107080.905,16.654,0,0
0,0,0,1,107080.905,0.0,0,0
1,0,0,1,107097.554,16.649,0,0
0,0,0,1,107097.554,0.0,0,0
1,0,0,1,107114.266,16.712,0,0
0,0,0,1,107114.266,0.0,0,0
1,0,0,1,107130.871,16.605,0,0
0,0,0,1,107130.871,0.0,0,0
1,0,0,1,107147.592,16.721,0,0
0,0,0,1,107147.592,0.0,0,0
1,0,0,1,107164.28,16.688,0,0
0,0,0,1,107164.28,0.0,0,0
1,0,0,1,107180.903,16.623,0,0
0,0,0,1,107180.903,0.0,0,0
1,0,0,1,107197.602,16.699,0,0
0,0,0,1,107197.602,0.0,0,0
1,0,0,1,107214.275,16.673,0,0
0,0,0,1,107214.275,0.0,0,0
1,0,0,1,107230.88,16.605,0,0
0,0,0,1,107230.88,0.0,0,0
1,0,0,1,107247.618,16.738,0,0
0,0,0,1,107247.618,0.0,0,0
1,0,0,1,107264.252,16.634,0,0
0,0,0,1,107264.252,0.0,0,0
1,0,0,1,107280.925,16.673,0,0
0,0,0,1,107280.925,0.0,0,0
1,0,0,1,107297.597,16.672,0,0
0,0,0,1,107297.597,0.0,0,0
1,0,0,1,107314.303,16.706,0,0
0,0,0,1,107314.303,0.0,0,0
1,0,0,1,107330.918,16.615,0,0
0,0,0,1,107330.918,0.0,0,0
1,0,0,1,107347.588,16.67,0,0
0,0,0,1,107347.588,0.0,0,0
1,0,0,1,107364.292,16.704,0,0
0,0,0,1,107364.292,0.0,0,0
1,0,0,1,107380.938,16.646,0,0
0,0,0,1,107380.938,0.0,0,0
1,0,0,1,107397.596,16.658,0,0
0,0,0,1,107397.596,0.0,0,0
1,0,0,1,107414.301,16.705,0,0
0,0,0,1,107414.301,0.0,0,0
1,0,0,1,107430.955,16.654,0,0
0,0,0,1,107430.955,0.0,0,0
0,0,1,1,107442.056,11.101,0,0
0,0,0,1,107442.058,0.002,0,0
1,0,0,1,107447.633,5.575,0,0
0,0,0,1,107447.633,0.0,0,0
1,0,0,1,107464.312,16.679,0,0
0,0,0,1,107464.312,0.0,0,0
1,0,0,1,107480.979,16.667,0,0
0,0,0,1,107480.979,0.0,0,0
1,0,0,1,107497.612,16.633,0,0
0,0,0,1,107497.612,0.0,0,0
1,0,0,1,107514.318,16.706,0,0
0,0,0,1,107514.318,0.0,0,0
1,0,0,1,107531.05,16.732,0,0
0,0,0,1,107531.05,0.0,0,0
1,0,0,1,107547.641,16.591,0,0
0,0,0,1,107547.641,0.0,0,0
1,0,0,1,107564.301,16.66,0,0
0,0,0,1,107564.301,0.0,0,0
1,0,0,1,107581.028,16.727,0,0
0,0,0,1,107581.028,0.0,0,0
1,0,0,1,107597.702,16.674,0,0
0,0,0,1,107597.702,0.0,0,0
1,0,0,1,107614.316,16.614,0,0
0,0,0,1,107614.316,0.0,0,0
1,0,0,1,107631.01,16.694,0,0
0,0,0,1,107631.01,0.0,0,0
1,0,0,1,107647.732,16.722,0,0
0,0,0,1,107647.732,0.0,0,0
1,0,0,1,107664.406,16.674,0,0
0,0,0,1,107664.406,0.0,0,0
1,0,0,1,107681.055,16.649,0,0
0,0,0,1,107681.055,0.0,0,0
1,0,0,1,107697.758,16.703,0,0
0,0,0,1,107697.758,0.0,0,0
1,0,0,1,107714.414,16.656,0,0
0,0,0,1,107714.414,0.0,0,0
1,0,0,1,107731.06,16.646,0,0
0,0,0,1,107731.06,0.0,0,0
1,0,0,1,107747.725,16.665,0,0
0,0,0,1,107747.725,0.0,0,0
1,0,0,1,107764.413,16.688,0,0
0,0,0,1,107764.413,0.0,0,0
1,0,0,1,107781.088,16.675,0,0
0,0,0,1,107781.088,0.0,0,0
1,0,0,1,107797.762,16.674,0,0
0,0,0,1,107797.762,0.0,0,0
1,0,0,1,107814.465,16.703,0,0
0,0,0,1,107814.465,0.0,0,0
1,0,0,1,107831.1,16.635,0,0
0,0,0,1,107831.1,0.0,0,0
0,0,1,1,107842.233,11.133,0,0
0,0,0,1,107842.236,0.003,0,0
1,0,0,1,107847.757,5.521,0,0
0,0,0,1,107847.757,0.0,0,0
1,0,0,1,107864.421,16.664,0,0
0,0,0,1,107864.421,0.0,0,0
1,0,0,1,107881.072,16.651,0,0
0,0,0,1,107881.072,0.0,0,0
1,0,0,1,107897.776,16.704,0,0
0,0,0,1,107897.776,0.0,0,0
1,0,0,1,107914.446,16.67,0,0
0,0,0,1,107914.446,0.0,0,0
1,0,0,1,107931.072,16.626,0,0
0,0,0,1,107931.072,0.0,0,0
1,0,0,1,107947.799,16.727,0,0
0,0,0,1,107947.799,0.0,0,0
1,0,0,1,107964.436,16.637,0,0
0,0,0,1,107964.436,0.0,0,0
1,0,0,1,107981.096,16.66,0,0
0,0,0,1,107981.096,0.0,0,0
1,0,0,1,107997.8,16.704,0,0
0,0,0,1,107997.8,0.0,0,0
1,0,0,1,108014.476,16.676,0,0
0,0,0,1,108014.476,0.0,0,0
1,0,0,1,108031.122,16.646,0,0
0,0,0,1,108031.122,0.0,0,0
1,0,0,1,108047.738,16.616,0,0
0,0,0,1,108047.738,0.0,0,0
1,0,0,1,108064.431,16.693,0,0
0,0,0,1,108064.431,0.0,0,0
1,0,0,1,108081.103,16.672,0,0
0,0,0,1,108081.103,0.0,0,0
1,0,0,1,108097.78,16.677,0,0
0,0,0,1,108097.78,0.0,0,0
1,0,0,1,108114.479,16.699,0,0
0,0,0,1,108114.479,0.0,0,0
1,0,0,1,108131.137,16.658,0,0
0,0,0,1,108131.137,0.0,0,0
1,0,0,1,108147.778,16.641,0,0
0,0,0,1,108147.778,0.0,0,0
1,0,0,1,108164.482,16.704,0,0
0,0,0,1,108164.482,0.0,0,0
1,0,0,1,108181.128,16.646,0,0
0,0,0,1,108181.128,0.0,0,0
1,0,0,1,108197.839,16.711,0,0
0,0,0,1,108197.839,0.0,0,0
1,0,0,1,108214.509,16.67,0,0
0,0,0,1,108214.509,0.0,0,0
1,0,0,1,108231.201,16.692,0,0
0,0,0,1,108231.201,0.0,0,0
0,0,1,1,108242.301,11.1,0,0
0,0,0,1,108242.304,0.003,0,0
1,0,0,1,108247.8,5.496,0,0
0,0,0,1,108247.8,0.0,0,0
1,0,0,1,108264.494,16.694,0,0
0,0,0,1,108264.494,0.0,0,0
1,0,0,1,108281.16,16.666,0,0
0,0,0,1,108281.16,0.0,0,0
1,0,0,1,108297.822,16.662,0,0
0,0,0,1,108297.822,0.0,0,0
1,0,0,1,108314.496,16.674,0,0
0,0,0,1,108314.496,0.0,0,0
1,0,0,1,108331.169,16.673,0,0
0,0,0,1,108331.169,0.0,0,0
1,0,0,1,108347.845,16.676,0,0
0,0,0,1,108347.845,0.0,0,0
1,0,0,1,108364.454,16.609,0,0
0,0,0,1,108364.454,0.0,0,0
1,0,0,1,108381.193,16.739,0,0
0,0,0,1,108381.193,0.0,0,0
1,0,0,1,108397.844,16.651,0,0
0,0,0,1,108397.844,0.0,0,0
1,0,0,1,108414.493,16.649,0,0
0,0,0,1,108414.493,0.0,0,0
1,0,0,1,108431.182,16.689,0,0
0,0,0,1,108431.182,0.0,0,0
1,0,0,1,108447.856,16.674,0,0
0,0,0,1,108447.856,0.0,0,0
1,0,0,1,108464.526,16.67,0,0
0,0,0,1,108464.526,0.0,0,0
1,0,0,1,108481.206,16.68,0,0
0,0,0,1,108481.206,0.0,0,0
1,0,0,1,108497.88,16.674,0,0
0,0,0,1,108497.88,0.0,0,0
1,0,0,1,108514.513,16.633,0,0
0,0,0,1,108514.513,0.0,0,0
1,0,0,1,108531.235,16.722,0,0
0,0,0,1,108531.235,0.0,0,0
1,0,0,1,108547.91,16.675,0,0
0,0,0,1,108547.91,0.0,0,0
1,0,0,1,108564.604,16.694,0,0
0,0,0,1,108564.604,0.0,0,0
1,0,0,1,108581.266,16.662,0,0
0,0,0,1,108581.266,0.0,0,0
1,0,0,1,108597.923,16.657,0,0
0,0,0,1,108597.923,0.0,0,0
1,0,0,1,108614.561,16.638,0,0
0,0,0,1,108614.561,0.0,0,0
1,0,0,1,108631.233,16.672,0,0
0,0,0,1,108631.233,0.0,0,0
0,0,1,1,108642.386,11.153,0,0
0,0,0,1,108642.389,0.003,0,0
1,0,0,1,108647.933,5.544,0,0
0,0,0,1,108647.933,0.0,0,0
1,0,0,1,108664.57,16.637,0,0
0,0,0,1,108664.57,0.0,0,0
1,0,0,1,108681.195,16.625,0,0
0,0,0,1,108681.195,0.0,0,0
1,0,0,1,108697.893,16.698,0,0
0,0,0,1,108697.893,0.0,0,0
1,0,0,1,108714.547,16.654,0,0
0,0,0,1,108714.547,0.0,0,0
1,0,0,1,108731.187,16.64,0,0
0,0,0,1,108731.187,0.0,0,0
1,0,0,1,108747.873,16.686,0,0
0,0,0,1,108747.873,0.0,0,0
1,0,0,1,108764.599,16.726,0,0
0,0,0,1,108764.599,0.0,0,0
1,0,0,1,108781.224,16.625,0,0
0,0,0,1,108781.224,0.0,0,0
1,0,0,1,108797.94,16.716,0,0
0,0,0,1,108797.94,0.0,0,0
1,0,0,1,108814.648,16.708,0,0
0,0,0,1,108814.648,0.0,0,0
1,0,0,1,108831.245,16.597,0,0
0,0,0,1,108831.245,0.0,0,0
1,0,0,1,108847.938,16.693,0,0
0,0,0,1,108847.938,0.0,0,0
1,0,0,1,108864.622,16.684,0,0
0,0,0,1,108864.622,0.0,0,0
1,0,0,1,108881.289,16.667,0,0
0,0,0,1,108881.289,0.0,0,0
1,0,0,1,108897.952,16.663,0,0
0,0,0,1,108897.952,0.0,0,0
1,0,0,1,108914.628,16.676,0,0
0,0,0,1,108914.628,0.0,0,0
1,0,0,1,108931.336,16.708,0,0
0,0,0,1,108931.336,0.0,0,0
1,0,0,1,108947.958,16.622,0,0
0,0,0,1,108947.958,0.0,0,0
1,0,0,1,108964.614,16.656,0,0
0,0,0,1,108964.614,0.0,0,0
1,0,0,1,108981.309,16.695,0,0
0,0,0,1,108981.309,0.0,0,0
1,0,0,1,108997.964,16.655,0,0
0,0,0,1,108997.964,0.0,0,0
1,0,0,1,109014.656,16.692,0,0
0,0,0,1,109014.656,0.0,0,0
1,0,0,1,109031.297,16.641,0,0
0,0,0,1,109031.297,0.0,0,0
0,0,1,1,109042.421,11.124,0,0
0,0,0,1,109042.424,0.003,0,0
1,0,0,1,109047.973,5.549,0,0
0,0,0,1,109047.973,0.0,0,0
1,0,0,1,109064.675,16.702,0,0
0,0,0,1,109064.675,0.0,0,0
1,0,0,1,109081.307,16.632,0,0
0,0,0,1,109081.307,0.0,0,0
1,0,0,1,109098.005,16.698,0,0
0,0,0,1,109098.005,0.0,0,0
1,0,0,1,109114.695,16.69,0,0
0,0,0,1,109114.695,0.0,0,0
1,0,0,1,109131.38,16.685,0,0
0,0,0,1,109131.38,0.0,0,0
